,CUI1,CUI2,label
16270,Poorly Differentiated Neoplastic Astrocyte,Childhood Cerebellar Astrocytoma,1
16271,Malignant Squamous Cell,Alveolar adenoma,1
16272,Neoplastic Glandular Cell,Anterior Tongue Squamous Cell Carcinoma,1
16273,Malignant Stromal Cell,Stage IV Rectosigmoid Cancer AJCC v6,1
16274,Malignant Epithelial Cell,Benign Ovarian Clear Cell Tumor,1
16275,Malignant Epithelial Cell,Thyroid Gland Hyperfunctioning Adenoma,1
16276,Malignant Large Germ Cell with Abundant Cytoplasm,Testicular Trophoblastic Tumor,1
16277,Malignant Large Germ Cell with Abundant Cytoplasm,Thyroid Gland Teratoma,1
16278,"Tumor cells, malignant",Lung Mucous Gland Adenoma,1
16279,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Cutaneous Lymphomatoid Granulomatosis,1
16280,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Marginal zone lymphoma stage II,1
16281,Reed-Sternberg Cells,Granulomatous slack skin disease,1
16282,Neoplastic Squamous Cell,Pancreatic Solid Serous Adenoma,1
16283,Malignant Squamous Cell,Unresectable Gastroesophageal Junction Adenocarcinoma,1
16284,Malignant Stromal Cell,adenocarcinoma of gallbladder with squamous metaplasia,1
16285,Atypical lymphoblast,Pure Erythroid Leukemia,1
16286,Neoplastic Germ Cell,Malignant Ovarian Luteinized Thecoma,1
16287,Malignant Squamous Cell,Adenocarcinoma,1
16288,Neoplastic Glandular Cell,Frontal Sinus Squamous Cell Carcinoma,1
16289,Malignant Connective and Soft Tissue Cell,Benign tumor of mediastinum,1
16290,Neoplastic Glandular Cell,Low Grade Anal Canal Squamous Intraepithelial Neoplasia,1
16291,Neoplastic Squamous Cell,Sphenoid Sinus Inverted Papilloma,1
16292,"Tumor cells, malignant",Parathyroid Gland Oncocytic Adenoma,1
16293,Malignant Stromal Cell,Stage IVB Lip Cancer AJCC v6 and v7,1
16294,Malignant Stromal Cell,Postneoadjuvant Therapy Stage IIIB Esophageal Adenocarcinoma AJCC v8,1
16295,Neoplastic Sertoli Cell,Tumor of the Thecoma/Fibroma Group,1
16296,Malignant Stromal Cell,Stage III Vaginal Cancer AJCC v8,1
16297,Neoplastic Smooth Muscle Cell,Nasopharyngeal Basaloid Squamous Cell Carcinoma,1
16298,Neoplastic Smooth Muscle Cell,Pituitary Gland Mixed Gangliocytoma-Adenoma,1
16299,Neoplastic Smooth Muscle Cell,Stage I Esophageal Cancer AJCC v7,1
16300,"Tumor cells, malignant",Benign neoplasm of gallbladder,1
16301,Neoplastic Smooth Muscle Cell,Stage II Rectosigmoid Cancer AJCC v7,1
16302,Malignant Stromal Cell,Minor Salivary Gland Adenocarcinoma,1
16303,"Tumor cells, malignant",Pedunculated conjunctival papilloma,1
16304,Neoplastic Smooth Muscle Cell,Resectable Pancreatic Acinar Cell Carcinoma,1
16305,Neoplastic Smooth Muscle Cell,Squamous cell carcinoma of palate,1
16306,Neoplastic Smooth Muscle Cell,Stage II Ileal Neuroendocrine Tumor AJCC v8,1
16307,Malignant Epithelial Cell,Eccrine hidrocystoma,1
16308,Malignant Squamous Cell,Tubulocystic renal cell carcinoma,1
16309,"Tumor cells, malignant",Seborrheic keratosis,1
16310,Malignant Stromal Cell,Stage III Pharynx Carcinoma,1
16311,Adenocarcinoma Cell,Cystadenofibroma,1
16312,Atypical lymphoblast,Adult Pure Erythroid Leukemia,1
16313,Malignant Stromal Cell,Stage IIB Colon Cancer AJCC v8,1
16314,Malignant Stromal Cell,Gallbladder adenosquamous carcinoma,1
16315,Malignant Squamous Cell,Senile hemangioma of lip,1
16316,Neoplastic Smooth Muscle Cell,Invasive Ductal and Invasive Lobular Breast Carcinoma,1
16317,Adenocarcinoma Cell with Intracytoplasmic Mucin,Cervical Rhabdomyoma,1
16318,Malignant Stromal Cell,Stage II Lip and Oral Cavity Cancer AJCC v6 and v7,1
16319,Neoplastic Smooth Muscle Cell,Stage IVB Appendix Carcinoma AJCC v8,1
16320,Neoplastic Smooth Muscle Cell,Follicular Variant Thyroid Gland Papillary Carcinoma,1
16321,Malignant Stromal Cell,Invasive Carcinoma,1
16322,Malignant Stromal Cell,Locally Advanced Skin Squamous Cell Carcinoma,1
16323,Malignant Stromal Cell,Recurrent Parotid Gland Adenoid Cystic Carcinoma,1
16324,Neoplastic Smooth Muscle Cell,Stage I Colorectal Cancer AJCC v6 and v7,1
16325,Malignant Round Germ Cell with Glycogen-Rich Cytoplasm and Round Nucleus,Malignant Mediastinal Germ Cell Tumor with Associated Hematologic Malignancy,1
16326,"Tumor cells, malignant",neurofibroma of esophagus,1
16327,Malignant Stromal Cell,Squamous cell carcinoma of prostate,1
16328,Neoplastic Smooth Muscle Cell,"Laryngeal Squamous Cell Carcinoma, Spindle Cell Variant",1
16329,Neoplastic Squamous Cell,Bladder adenocarcinoma stage III,1
16330,Malignant Squamous Cell,Ampulla of Vater Invasive Papillary Adenocarcinoma,1
16331,Malignant Stromal Cell,Stage III Cutaneous Squamous Cell Carcinoma of the Head and Neck AJCC v8,1
16332,Malignant Stromal Cell,Stage IVA Ovarian Cancer AJCC v8,1
16333,Adenocarcinoma Cell with Intracytoplasmic Mucin,Adenoma of Minor Vestibular Glands,1
16334,Neoplastic Smooth Muscle Cell,Follicular Variant Thyroid Gland Papillary Carcinoma,1
16335,Neoplastic Smooth Muscle Cell,Stage IIIA Colon Cancer AJCC v7,1
16336,Malignant Squamous Cell,Stage IA Esophageal Adenocarcinoma AJCC v7,1
16337,Ductal Carcinoma Cell,Invasive Lobular Breast Carcinoma,1
16338,Neoplastic Squamous Cell,Stage 0 Intrahepatic Cholangiocarcinoma AJCC v7,1
16339,Neoplastic Squamous Cell,Oncocytic Variant Thyroid Gland Papillary Carcinoma,1
16340,Neoplastic Smooth Muscle Cell,Pulmonary Blastoma,1
16341,Neoplastic Smooth Muscle Cell,Stage IVB Differentiated Thyroid Gland Carcinoma AJCC v8,1
16342,Neoplastic Smooth Muscle Cell,Invasive Apocrine Breast Carcinoma,1
16343,Neoplastic Smooth Muscle Cell,Recurrent Pancreatic Ductal Adenocarcinoma,1
16344,Neoplastic Smooth Muscle Cell,Childhood Choroid Plexus Neoplasm,1
16345,Adenocarcinoma Cell,Ameloblastic fibroma,1
16346,Malignant Squamous Cell,Papillary Eccrine Carcinoma,1
16347,Neoplastic Smooth Muscle Cell,Anal Intraepithelial Neoplasia 1,1
16348,Malignant Stromal Cell,Stage III Lung Small Cell Carcinoma AJCC v7,1
16349,Malignant Stromal Cell,Metastatic Lip Carcinoma,1
16350,Malignant Stromal Cell,Refractory Digestive System Neuroendocrine Carcinoma,1
16351,Neoplastic Smooth Muscle Cell,Clinical Stage 0 Esophageal Squamous Cell Carcinoma AJCC v8,1
16352,Neoplastic Smooth Muscle Cell,Stage IVB Thyroid Gland Papillary Carcinoma AJCC v7,1
16353,Malignant Squamous Cell,Renal Cell Cancer by AJCC v7 Stage,1
16354,Neoplastic Smooth Muscle Cell,Childhood Thyroid Gland Carcinoma,1
16355,Malignant Squamous Cell,Eccrine ductal carcinoma,1
16356,Neoplastic Smooth Muscle Cell,"Transitional cell papilloma, inverted",1
16357,Malignant Squamous Cell,Anal margin Paget's disease,1
16358,Neoplastic Smooth Muscle Cell,Stage IB Non-Small Cell Lung Carcinoma AJCC v7,1
16359,Neoplastic Smooth Muscle Cell,Nasal Cavity and Paranasal Sinus Cancer by AJCC v6 Stage,1
16360,Neoplastic Squamous Cell,Thymic Hepatoid Adenocarcinoma,1
16361,Neoplastic Smooth Muscle Cell,Ovarian Granulosa-Stromal Cell Tumor,1
16362,Lobular Carcinoma Cell,Tubular breast carcinoma,1
16363,Malignant Stromal Cell,Adenocarcinoma with osseous metaplasia,1
16364,Malignant Stromal Cell,Stage I Thyroid Gland Follicular Carcinoma AJCC v8,1
16365,Neoplastic Smooth Muscle Cell,Mesonephric tumor,1
16366,Malignant Stromal Cell,"Vulvar Squamous Cell Carcinoma, Keratoacanthoma Type",1
16367,Dysplastic Squamous Cell,High Grade Gastric Intraepithelial Neoplasia,1
16368,Malignant Stromal Cell,Carcinoma of ampulla of Vater,1
16369,Neoplastic Squamous Cell,Stage III Differentiated Thyroid Gland Carcinoma AJCC v7,1
16370,Neoplastic Smooth Muscle Cell,Grade 1 Endometrial Endometrioid Adenocarcinoma,1
16371,Neoplastic Squamous Cell,Metastatic Signet Ring Cell Breast Carcinoma,1
16372,Neoplastic Epithelial Cell,Stage III Pleural Malignant Mesothelioma AJCC v7,1
16373,Neoplastic Spindle Cell,Kidney Epithelioid Type Angiomyolipoma,1
16374,Malignant Stromal Cell,Stage IVB Differentiated Thyroid Gland Carcinoma AJCC v7,1
16375,Neoplastic Squamous Cell,Ovarian Serous Adenocarcinoma,1
16376,Neoplastic Lymphocyte,Benign neoplasm of thorax,1
16377,Malignant Squamous Cell,Grade 1 Clear Cell Renal Cell Carcinoma,1
16378,Serous Adenocarcinoma Cell,Uterine Ligament Mucinous Adenocarcinoma,1
16379,Neoplastic Erythroblast,Megakaryocytic Neoplasm,1
16380,Neoplastic Glial Cell,Malignant Cervical Mixed Epithelial and Mesenchymal Neoplasm,1
16381,Neoplastic Smooth Muscle Cell,Densely Granulated Somatotroph Adenoma,1
16382,Malignant Squamous Cell,Stage II Thyroid Gland Papillary Carcinoma AJCC v8,1
16383,Malignant Stromal Cell,Stage IVB Thyroid Gland Undifferentiated (Anaplastic) Carcinoma AJCC v8,1
16384,Neoplastic Hematopoietic and Lymphoid Cell,Benign neoplasm of mesothelial tissue of peritoneum,1
16385,Malignant Neuroectodermal Small Cell,"Neuroectodermal Tumor, Melanotic",1
16386,Malignant Large Germ Cell with Abundant Cytoplasm,Cardiac teratoma,1
16387,Malignant Large Germ Cell with Abundant Cytoplasm,Immature Gastric Teratoma,1
16388,Neoplastic Ganglion Cell,Neuroblastoma,1
16389,Neoplastic Smooth Muscle Cell,Stage II Pancreatic Neuroendocrine Tumor AJCC v8,1
16390,Neoplastic Smooth Muscle Cell,Small Intestinal Undifferentiated Carcinoma,1
16391,Neoplastic Squamous Cell,Stage IVB Hepatocellular Carcinoma AJCC v8,1
16392,Malignant Squamous Cell,Paget Disease of the Scrotum,1
16393,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Lymphoplasmacytoid lymphoma/immunocytoma stage III,1
16394,Neoplastic Smooth Muscle Cell,Prognostic Stage IA Breast Cancer AJCC v8,1
16395,Neoplastic Squamous Cell,Sarcomatoid Renal Cell Carcinoma,1
16396,Neoplastic Smooth Muscle Cell,Advanced Lung Non-Small Cell Squamous Carcinoma,1
16397,Neoplastic Glandular Cell,Cervical Papillary Squamous Cell Carcinoma,1
16398,Neoplastic Smooth Muscle Cell,Lung Typical Carcinoid Tumor,1
16399,"Tumor cells, malignant",Apocrine adenoma,1
16400,Neoplastic Squamous Cell,Hereditary Kidney Oncocytoma,1
16401,Reed-Sternberg Cells,Mycosis Fungoides and Sezary Syndrome by AJCC v8 Stage,1
16402,Malignant Stromal Cell,Cholangiolocellular Carcinoma,1
16403,Malignant Epithelial Cell,Eccrine hidrocystoma,1
16404,Neoplastic Smooth Muscle Cell,Papillary craniopharyngioma,1
16405,Reed-Sternberg Cells,Ann Arbor Stage II Adult Non-Contiguous Immunoblastic Lymphoma,1
16406,Malignant Stromal Cell,Recurrent Cervical Adenosquamous Carcinoma,1
16407,Malignant Endocrine Cell,Adrenal Cortical Adenoma,1
16408,"Tumor cells, malignant",Ureter Urothelial Papilloma,1
16409,Neoplastic Smooth Muscle Cell,Basal cell carcinoma of vulva,1
16410,Neoplastic Squamous Cell,Encapsulated Variant Thyroid Gland Papillary Carcinoma,1
16411,Neoplastic Smooth Muscle Cell,Recurrent Skin Carcinoma,1
16412,Neoplastic Squamous Cell,Pathologic Stage IA Esophageal Adenocarcinoma AJCC v8,1
16413,Neoplastic Smooth Muscle Cell,Inverted Squamous Cell Papilloma,1
16414,Neoplastic Smooth Muscle Cell,Ampulla of Vater Intestinal-Type Adenocarcinoma,1
16415,Neoplastic Squamous Cell,Uterine Ligament Adenocarcinoma,1
16416,Neoplastic Smooth Muscle Cell,"Infiltrating Bladder Urothelial Carcinoma, Lymphoma-Like Variant",1
16417,Neoplastic Smooth Muscle Cell,Stage IIIA Lung Large Cell Carcinoma AJCC v7,1
16418,Neoplastic Smooth Muscle Cell,"Cystadenoma, Mucinous",1
16419,Serous Adenocarcinoma Cell,Borderline Ovarian Endometrioid Cystadenofibroma,1
16420,Reed-Sternberg Cells,Diffuse large B-cell lymphoma recurrent,1
16421,Neoplastic Smooth Muscle Cell,Flat adenoma,1
16422,Neoplastic Smooth Muscle Cell,Pituitary Adenoma,1
16423,Malignant Transitional Cell,Mediastinal Lymphangioma,1
16424,Neoplastic Sertoli Cell,"Thecoma, luteinized",1
16425,Neoplastic Germ Cell,Sex Cord-Stromal Tumor,1
16426,Neoplastic Smooth Muscle Cell,Papillary cystic tumor,1
16427,"Tumor cells, malignant",lipoma of esophagus,1
16428,Neoplastic Smooth Muscle Cell,Carcinoma of base of tongue,1
16429,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,"Follicle center lymphoma, follicular grade I, II, III stage IV",1
16430,Neoplastic Smooth Muscle Cell,Colorectal Sessile Serrated Adenoma/Polyp,1
16431,Neoplastic Epithelial Cell,Malignant Pleural Mesothelioma,1
16432,Malignant Stromal Cell,Stage 0a Bladder Cancer AJCC v8,1
16433,Malignant Epithelial Cell,Inverted urothelial papilloma,1
16434,Malignant Transitional Cell,Benign neoplasm of thymus,1
16435,Neoplastic Smooth Muscle Cell,Hormone secreting pituitary neoplasms,1
16436,Adenocarcinoma Cell,Adenoma of lung,1
16437,Malignant Squamous Cell,Stage IVA Thyroid Gland Follicular Carcinoma AJCC v8,1
16438,Neoplastic Smooth Muscle Cell,Primary Carcinoma Unspecified Site,1
16439,Malignant Stromal Cell,Adenoid basal carcinoma of cervix uteri,1
16440,Neoplastic Smooth Muscle Cell,Recurrent Submandibular Gland Squamous Cell Carcinoma,1
16441,Neoplastic Sex Cord-Stromal Cell,Childhood Choriocarcinoma,1
16442,Malignant Stromal Cell,Stage I Anal Cancer AJCC v8,1
16443,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Grade 3b Follicular Lymphoma,1
16444,Neoplastic Smooth Muscle Cell,Tonsillar Undifferentiated Carcinoma,1
16445,Neoplastic Smooth Muscle Cell,Advanced Renal Cell Carcinoma,1
16446,"Tumor cells, malignant",Anal Leiomyoma,1
16447,Neoplastic Smooth Muscle Cell,atypical medullary carcinoma of breast,1
16448,Neoplastic Smooth Muscle Cell,Stage IIB Non-Small Cell Lung Carcinoma AJCC v7,1
16449,Neoplastic Smooth Muscle Cell,Ampulla of Vater Enterochromaffin Cell Serotonin-Producing Neuroendocrine Tumor,1
16450,Neoplastic Hematopoietic and Lymphoid Cell,Peritoneal Well Differentiated Papillary Mesothelioma,1
16451,Neoplastic Smooth Muscle Cell,Lung Adenocarcinoma In Situ,1
16452,Malignant Squamous Cell,Childhood Thyroid Gland Papillary Carcinoma,1
16453,Malignant Squamous Cell,Early gastric cancer,1
16454,Neoplastic Smooth Muscle Cell,Intra-Abdominal Paraganglioma,1
16455,Malignant Connective and Soft Tissue Cell,Benign nipple neoplasm,1
16456,Malignant Stromal Cell,Ceruminous adenocarcinoma,1
16457,Reed-Sternberg Cells,Lymphoplasmacytoid lymphoma/immunocytoma stage II,1
16458,Neoplastic Germ Cell,Malignant Testicular Leydig Cell Tumor,1
16459,Neoplastic Erythroblast,Childhood Acute Megakaryoblastic Leukemia,1
16460,Neoplastic Squamous Cell,Villous adenoma of rectum,1
16461,Malignant Squamous Cell,Hereditary Renal Cell Carcinoma,1
16462,Neoplastic B-Lymphocyte,Stage IB Mycosis Fungoides and Sezary Syndrome AJCC v8,1
16463,Malignant Stromal Cell,Hepatitis Virus-Related Hepatocellular Carcinoma,1
16464,Neoplastic Glandular Cell,Gastric Squamous Cell Carcinoma,1
16465,Neoplastic Glandular Cell,Stage I Esophageal Squamous Cell Carcinoma AJCC v7,1
16466,Malignant Epithelial Small Cell,Adenosquamous cell lung cancer stage II,1
16467,Neoplastic Squamous Cell,Hereditary Renal Cell Carcinoma,1
16468,Malignant Stromal Cell,Nasal Cavity and Paranasal Sinus Carcinoma,1
16469,Neoplastic Squamous Cell,intraepithelial glandular neoplasia of cervix,1
16470,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Marginal zone lymphoma stage III,1
16471,Malignant Connective and Soft Tissue Cell,Oral Cavity Benign Granular Cell Tumor,1
16472,Neoplastic Epithelial Cell with Intracytoplasmic Mucin,Papillary serous endometrial carcinoma,1
16473,Neoplastic Smooth Muscle Cell,Testicular Tumor of the Thecoma/Fibroma Group,1
16474,Reed-Sternberg Cells,BALT lymphoma,1
16475,Reed-Sternberg Cells,Nodal peripheral T-cell lymphoma with T follicular helper phenotype,1
16476,Neoplastic Serous Epithelial Cell,Ovarian Mucinous Adenofibroma,1
16477,Neoplastic Sex Cord-Stromal Cell,Third Ventricle Germinoma,1
16478,Malignant Squamous Cell,Lung Mucous Gland Adenoma,1
16479,Malignant Stromal Cell,Stage III Differentiated Thyroid Gland Carcinoma AJCC v8,1
16480,Neoplastic Sex Cord-Stromal Cell,Stage IV Ovarian Germ Cell Tumor AJCC v6 and v7,1
16481,Neoplastic Smooth Muscle Cell,Esophageal Adenocarcinoma by AJCC v7 Stage,1
16482,Neoplastic Glial Cell,carcinosarcoma of fallopian tube,1
16483,Malignant Squamous Cell,Childhood Cystic Nephroma,1
16484,Malignant Squamous Cell,Recurrent Cervical Adenocarcinoma,1
16485,Adenocarcinoma Cell,Benign neoplasm of bladder,1
16486,Neoplastic Smooth Muscle Cell,verrucous carcinoma of vulva,1
16487,Neoplastic Smooth Muscle Cell,Stage IVB Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma AJCC v7,1
16488,Malignant Primitive Germ Cell,Pineal Region Immature Teratoma,1
16489,Malignant Stromal Cell,Stage I Thyroid Gland Follicular Carcinoma Under 55 Years AJCC v8,1
16490,Malignant Squamous Cell,Renal Cell Carcinoma Associated with t(X;1)(p11.2;q21),1
16491,Malignant Stromal Cell,Unresectable Pancreatic Neuroendocrine Carcinoma,1
16492,Malignant Stromal Cell,Adenocarcinoma in tubular adenoma,1
16493,Malignant Connective and Soft Tissue Cell,Mediastinal Rhabdomyoma,1
16494,Malignant Stromal Cell,Ovarian Cancer by AJCC v6 and v7 Stage,1
16495,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Refractory B Acute Lymphoblastic Leukemia,1
16496,Malignant Squamous Cell,"Thyroid Gland Follicular Carcinoma, Widely Invasive",1
16497,Neoplastic Smooth Muscle Cell,Infiltrating duct and lobular carcinoma,1
16498,Adenocarcinoma Cell,Polyp of external auditory meatus,1
16499,Neoplastic Smooth Muscle Cell,Stage 0 Urethral Cancer AJCC v7,1
16500,Neoplastic Lymphocyte,Benign neoplasm of gum,1
16501,Lobular Carcinoma Cell,Solid Papillary Breast Carcinoma,1
16502,Neoplastic Smooth Muscle Cell,Multiple adenomatous polyps,1
16503,"Tumor cells, malignant",Benign Dermal Schwannoma,1
16504,Malignant Stromal Cell,Rectal Medullary Carcinoma,1
16505,Neoplastic Sex Cord-Stromal Cell,germinoma of brain,1
16506,"Tumor cells, malignant",Mediastinal Rhabdomyoma,1
16507,Adenocarcinoma Cell,endometrioid adenofibroma of ovary,1
16508,Neoplastic Epithelial Cell,Pleural Desmoplastic Mesothelioma,1
16509,Malignant Epithelial Cell,Melanoacanthoma,1
16510,Neoplastic Smooth Muscle Cell,Stage II Prostate Cancer AJCC v7,1
16511,Neoplastic Smooth Muscle Cell,Metastatic Small Intestinal Neuroendocrine Carcinoma,1
16512,Malignant Stromal Cell,Stage IV Penile Cancer AJCC v8,1
16513,"Tumor cells, malignant",Parathyroid transitional clear cell adenoma,1
16514,Neoplastic Smooth Muscle Cell,Stage II Skin Cancer,1
16515,Neoplastic Smooth Muscle Cell,Stage I Hypopharyngeal Carcinoma AJCC v8,1
16516,Neoplastic Smooth Muscle Cell,HPV-Mediated (p16-Positive) Oropharyngeal Carcinoma by AJCC v8 Stage,1
16517,Neoplastic Smooth Muscle Cell,Hepatitis C Virus-Related Hepatocellular Carcinoma,1
16518,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Lymphoplasmacytoid lymphoma/immunocytoma recurrent,1
16519,Neoplastic Glandular Cell,Metastatic Nasopharyngeal Keratinizing Squamous Cell Carcinoma,1
16520,Neoplastic Smooth Muscle Cell,Stage III Distal Bile Duct Cancer AJCC v8,1
16521,Malignant Stromal Cell,Metastatic Gastric Neuroendocrine Carcinoma,1
16522,Neoplastic Lymphocyte,Ureter Inverted Papilloma,1
16523,Adenocarcinoma Cell,Otic polyp,1
16524,"Tumor cells, malignant",Eccrine acrospiroma,1
16525,Adenocarcinoma Cell,Benign neoplasm of middle ear,1
16526,Neoplastic Smooth Muscle Cell,Metastatic Thyroid Gland Papillary Carcinoma,1
16527,Malignant Large Germ Cell with Abundant Cytoplasm,Grade 1 Ovarian Teratoma,1
16528,Neoplastic Smooth Muscle Cell,"Cervical Mucinous Adenocarcinoma, Signet Ring Cell Type",1
16529,Malignant Stromal Cell,Stage IIIA Anal Canal Cancer AJCC v6 and v7,1
16530,Neoplastic Smooth Muscle Cell,"Stage 0 Laryngeal Verrucous Carcinoma AJCC v6, v7, and v8",1
16531,Dysplastic Squamous Cell,Gallbladder Biliary Intraepithelial Neoplasia,1
16532,Neoplastic Smooth Muscle Cell,"Infiltrating Bladder Urothelial Carcinoma, Nested Variant",1
16533,Reed-Sternberg Cells,Nasal Type NK/T-Cell Lymphoma by Ann Arbor Stage,1
16534,Malignant Stromal Cell,Stage II Hypopharyngeal Carcinoma AJCC v8,1
16535,Malignant Stromal Cell,Stage IVB Thyroid Gland Medullary Carcinoma AJCC v8,1
16536,Neoplastic Smooth Muscle Cell,Clinical Stage 0 Esophageal Adenocarcinoma AJCC v8,1
16537,Malignant Large Germ Cell with Abundant Cytoplasm,Testicular choriocarcinoma stage I,1
