CUI1,CUI2
"('Form of uterus', 'C1285976')","('Undifferentiated Endocervical Sarcoma', 'C1519782')"
"('Immune', 'C0439662')","('Thymic Clear Cell Carcinoma', 'C1333069')"
"('Disease Response', 'C1704632')","('Female Breast Carcinoma', 'C0007104')"
"('Neoplasms', 'C0027651')","('Ampulla of Vater Tubular Adenoma', 'C1332252')"
"('Group A (qualifier value)', 'C0441835')","('Malignant Neoplasm with Regional Lymph Node Involvement', 'C1332837')"
"('Body Fluids', 'C0005889')","('Spongiotic dermatitis', 'C0262984')"
"('Period (temporal qualifier)', 'C1948053')","('Thymic Clear Cell Carcinoma', 'C1333069')"
"('Smooth muscle (tissue)', 'C1267092')","('Hemangioma, Cavernous, Central Nervous System', 'C0752160')"
"('Biological Response Modifiers', 'C0005525')","('Recurrent Ph-Like Acute Lymphoblastic Leukemia', 'C4525406')"
"('Repair', 'C4319951')","('BRCA2 Syndrome', 'C1332443')"
"('Overall Survival', 'C4086681')","('Female Breast Carcinoma', 'C0007104')"
"('Biogenic Amines', 'C0005496')","('Stage I Gastric Neuroendocrine Tumor AJCC v8', 'C4525585')"
"('Complete Trisomy 21 Syndrome', 'C4521042')","('Recurrent Ph-Like Acute Lymphoblastic Leukemia', 'C4525406')"
"('Pesticides', 'C0031253')","('Acute Undifferentiated Leukemia', 'C0280141')"
"('Science of Etiology', 'C1524003')","('mucinous adenocarcinoma of gallbladder', 'C1333750')"
"('Prior Chemotherapy', 'C1514457')","('Acute Undifferentiated Leukemia', 'C0280141')"
"('International Statistical Classification of Diseases and Related Health Problems, Tenth Revision (ICD-10)', 'C1137110')","('Malignant Neoplasm of Lung - Multiple Primary Sites', 'C4528576')"
"('status - In progress', 'C1272688')","('Acute Undifferentiated Leukemia', 'C0280141')"
"('Rare', 'C0522498')","('Extra-Adrenal Paraganglioma', 'C0030422')"
"('Adult human body', 'C4082212')","('Stage I Gastric Neuroendocrine Tumor AJCC v8', 'C4525585')"
"('Occur (action)', 'C1709305')","('Intestinal Neuroendocrine Carcinoma', 'C3272530')"
"('Loss of Appetite question', 'C3814874')","('FIGO Stage II Ovarian Cancer', 'C0278686')"
"('First Intercourse', 'C0242224')","('Human Papillomavirus-Related Carcinoma', 'C1334050')"
"('Classification of information', 'C0678229')","('Noninfiltrating Intraductal Carcinoma', 'C0007124')"
"('Slow', 'C0439834')","('Diffuse malignant mesothelioma', 'C0392400')"
"('Rapid', 'C0456962')","('Unfavorable Non-Hodgkin Lymphoma', 'C2349020')"
"('Fatigue', 'C0015672')","('Childhood Lymphoma', 'C1332979')"
"('Unknown GENC', 'C4050014')","('Adult Alveolar Soft Part Sarcoma', 'C0279544')"
"('Pickled food', 'C0459138')","('Mucinous adenocarcinoma gastric', 'C1334809')"
"('Diagnostic Imaging', 'C0011923')","('Uterine Cancer', 'C0153567')"
"('Fatigue', 'C0015672')","('Epipodophyllotoxin-Related Myelodysplastic Syndrome', 'C1333418')"
"('Burkina Faso', 'C0006409')","('Recurrent Uveal Melanoma', 'C0278870')"
"('Enlarged', 'C0442800')","('Stage I Adult Non-Hodgkin Lymphoma', 'C0280114')"
"('Metastasis', 'C4255448')","('Recurrent Uveal Melanoma', 'C0278870')"
"('Persons', 'C0027361')","('Malignant melanoma of eyelid', 'C0339116')"
"('Involvement with', 'C1314939')","('Larynx carcinoma recurrent', 'C0863183')"
"('Point Name', 'C2347617')","('Human Papillomavirus-Related Carcinoma', 'C1334050')"
"('Time', 'C0040223')","('GIANT PIGMENTED HAIRY NEVUS', 'C1842036')"
"('Cancer Genus', 'C0998265')","('Epipodophyllotoxin-Related Myelodysplastic Syndrome', 'C1333418')"
"('Layer of dermis', 'C1182806')","('Acantholytic squamous cell carcinoma', 'C0334250')"
"('Endometrial biopsy', 'C1510477')","('Endometrial Small Cell Carcinoma', 'C1516858')"
"('Diagnosis', 'C0011900')","('Advanced Uterine Corpus Carcinosarcoma', 'C4764211')"
"('teratologic', 'C0000769')","('Atypical Lobular Breast Hyperplasia', 'C1368920')"
"('Adenoma, Sweat Gland', 'C0019522')","('Benign Apocrine Neoplasm', 'C1332473')"
"('Multiple malignancy', 'C0346429')","('Carcinoma of urinary bladder, superficial', 'C1336527')"
"('Lifetime', 'C4071830')","('Cancer of Urinary Tract', 'C0751571')"
"('Cancer Genus', 'C0998265')","('Angiosarcoma of liver', 'C0345907')"
"('Occurrence', 'C2745955')","('Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation', 'C1336011')"
"('Twice - dosing instruction fragment', 'C1720725')","('Mucinous adenocarcinoma gastric', 'C1334809')"
"('intrathecal chemotherapy', 'C1517560')","('Precursor T-lymphoblastic lymphoma/leukemia stage III', 'C0854862')"
"('Localized', 'C0392752')","('Giant cell angiofibroma', 'C1367539')"
"('Upper urinary tract structure', 'C0729865')","('Cancer of Urinary Tract', 'C0751571')"
"('Genetic', 'C0314603')","('Stage IB Pancreatic Cancer AJCC v8', 'C4521874')"
"('Plant nodule', 'C2700389')","('Deep Leiomyoma', 'C1333266')"
"('Low Level', 'C4321351')","('Human Papillomavirus-Related Carcinoma', 'C1334050')"
"('control substance', 'C1550141')","('Pancreatic Intraepithelial Neoplasia-3', 'C2987145')"
"('Exostoses', 'C1442903')","('Cartilaginous exostosis', 'C0029423')"
"('Neoplasms', 'C0027651')","('Angiosarcoma of liver', 'C0345907')"
"('Smell Perception', 'C0037361')","('Stage II Carcinoma of Penis', 'C0854966')"
"('Occurrence', 'C2745955')","('Ichthyosis, X-Linked', 'C0079588')"
"('spindle assembly checkpoint', 'C2754376')","('Diffuse malignant mesothelioma', 'C0392400')"
"('Males', 'C0086582')","('Carcinoma of urinary bladder, superficial', 'C1336527')"
"('Diagnosis', 'C0011900')","('Uterine Cancer', 'C0153567')"
"('Etiology aspects', 'C0015127')","('Localized Askin Tumor', 'C1321778')"
"('Case unit dose', 'C1533148')","('Diffuse malignant mesothelioma', 'C0392400')"
"('Secondary to', 'C0175668')","('Testicular cancer metastatic', 'C1096715')"
"('Including (qualifier)', 'C0332257')","('Precursor T-lymphoblastic lymphoma/leukemia stage III', 'C0854862')"
"('Country', 'C0454664')","('Mucinous adenocarcinoma gastric', 'C1334809')"
"('Carcinoma, Small Cell', 'C0262584')","('Lung squamous cell carcinoma stage I', 'C0854991')"
"('Hormonal Contraception', 'C2985296')","('FIGO Stage II Ovarian Cancer', 'C0278686')"
"('Physical findings', 'C0311392')","('Malignant Neoplasm with Regional Lymph Node Involvement', 'C1332837')"
"('metaplastic cell transformation', 'C1510411')","('Granular Cell Leiomyosarcoma', 'C1333871')"
"('Laryngeal prominence', 'C0458532')","('Childhood Thyroid Gland Follicular Carcinoma', 'C4086176')"
"('Primary malignant neoplasm', 'C1306459')","('Adenocarcinoma of the prostate metastatic', 'C0862636')"
"('Present', 'C0150312')","('Malignant neoplasm of choroid', 'C0153630')"
"('Specimen Source Codes - Tube', 'C1547937')","('Sarcomatoid Renal Cell Carcinoma', 'C1266043')"
"('Stem of plant', 'C0242767')","('Intracortical osteosarcoma', 'C1266166')"
"('Northern Europe', 'C0028413')","('Pathologic Stage IA Cutaneous Melanoma AJCC v8', 'C4527178')"
"('Human body structure', 'C0460148')","('Stage III Gastric Neuroendocrine Tumor AJCC v8', 'C4525587')"
"('Two', 'C0205448')","('Uterine Cancer', 'C0153567')"
"('SPINK5 gene', 'C1423506')","('Intestinal Neuroendocrine Carcinoma', 'C3272530')"
"('Insect Bites', 'C0021564')","('Spongiotic dermatitis', 'C0262984')"
"('Wall of colon', 'C0734007')","('Familial Adenomatous Polyposis Associated Medulloblastoma', 'C1333598')"
"('Contents', 'C0456205')","('Refractory Barrett Esophagus', 'C4763736')"
"('Skin Erosion', 'C3887524')","('Recurrent Uveal Melanoma', 'C0278870')"
"('Example', 'C1707959')","('Cartilaginous exostosis', 'C0029423')"
"('Publishing', 'C0034037')","('Leptomeningeal sarcoma', 'C1384416')"
"('Blood Products Laboratory Testing', 'C3831328')","('Extra-Adrenal Paraganglioma', 'C0030422')"
"('Smear test', 'C0444186')","('Pathologic Stage IA Cutaneous Melanoma AJCC v8', 'C4527178')"
"('Simple', 'C0205352')","('Acantholytic squamous cell carcinoma', 'C0334250')"
"('Decision', 'C0679006')","('Extracranial Neuroblastoma', 'C1333499')"
"('Symptoms', 'C1457887')","('Recurrent Ph-Like Acute Lymphoblastic Leukemia', 'C4525406')"
"('Adult Lymphoma', 'C1332206')","('Nodular Lymphocyte Predominant Hodgkin Lymphoma', 'C1332210')"
"('Tumor type', 'C4263544')","('Mucinous neoplasm', 'C1334811')"
"('Two', 'C0205448')","('Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation', 'C1336011')"
"('Condition', 'C0348080')","('mucinous adenocarcinoma of gallbladder', 'C1333750')"
"('Thin skin', 'C0423757')","('Blepharal carcinoma', 'C0920196')"
"('Cold Sensation', 'C0234192')","('Acantholytic squamous cell carcinoma', 'C0334250')"
"('Formation', 'C1522492')","('Leiomyoma of Gallbladder', 'C1333745')"
"('Malignancy', 'C4282132')","('Intermediate Grade Salivary Gland Mucoepidermoid Carcinoma', 'C0279742')"
"('Adult Soft Tissue Sarcoma', 'C0220613')","('Adult Alveolar Soft Part Sarcoma', 'C0279544')"
"('Specific qualifier value', 'C0205369')","('Intracortical osteosarcoma', 'C1266166')"
"('90 - 100%', 'C3842503')","('Extra-Adrenal Paraganglioma', 'C0030422')"
"('Additional', 'C1524062')","('Acute Undifferentiated Leukemia', 'C0280141')"
"('Left', 'C0205091')","('Precursor T-lymphoblastic lymphoma/leukemia stage III', 'C0854862')"
"('Recurrent urinary tract infection', 'C0262655')","('Cancer of Urinary Tract', 'C0751571')"
"('Hormonal', 'C0458083')","('Stage III Gastric Neuroendocrine Tumor AJCC v8', 'C4525587')"
"('Call (Instruction)', 'C1947967')","('Stage III Gastric Neuroendocrine Tumor AJCC v8', 'C4525587')"
"('Disease remission', 'C0544452')","('Acute Undifferentiated Leukemia', 'C0280141')"
"('Malignant tumor of cervix', 'C0007847')","('Endometrial Small Cell Carcinoma', 'C1516858')"
"('structure', 'C0678594')","('Adult Alveolar Soft Part Sarcoma', 'C0279544')"
"('Ovary', 'C0029939')","('Undifferentiated Endocervical Sarcoma', 'C1519782')"
"('Death (finding)', 'C1306577')","('Epipodophyllotoxin-Related Myelodysplastic Syndrome', 'C1333418')"
"('Pancreatic Cancer Pathway', 'C2984259')","('Pancreatic Intraepithelial Neoplasia-3', 'C2987145')"
"('curettage specimen', 'C0700071')","('Undifferentiated Endocervical Sarcoma', 'C1519782')"
"('Most', 'C0205393')","('Recurrent Testicular Lymphoma', 'C4527330')"
"('Metabolic Inhibition', 'C0021469')","('Unresectable Rhabdomyosarcoma', 'C4726599')"
"('Base - General Qualifier', 'C1705938')","('Cancer of Urinary Tract', 'C0751571')"
"('Malignant - descriptor', 'C0205282')","('Carcinoma ex pleomorphic adenoma of parotid gland', 'C1335356')"
"('BRCA2 gene', 'C0598034')","('BRCA2 Syndrome', 'C1332443')"
"('low exposure', 'C4048187')","('Human Papillomavirus-Related Carcinoma', 'C1334050')"
"('Relationships', 'C0439849')","('Acantholytic squamous cell carcinoma', 'C0334250')"
"('Associated topography', 'C2945842')","('Extra-Adrenal Paraganglioma', 'C0030422')"
"('90%', 'C3842582')","('Human Papillomavirus-Related Carcinoma', 'C1334050')"
"('Homo sapiens', 'C0086418')","('Angiosarcoma of liver', 'C0345907')"
"('Fever', 'C0015967')","('Acute Undifferentiated Leukemia', 'C0280141')"
"('Decrease', 'C0547047')","('Thymic Clear Cell Carcinoma', 'C1333069')"
"('Occur (action)', 'C1709305')","('Adult Hepatocellular Carcinoma', 'C0279607')"
"('Primary', 'C0205225')","('Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation', 'C1336011')"
"('Common (qualifier value)', 'C0205214')","('Colorectal Neuroendocrine Tumor G2', 'C3272614')"
"('Rapid', 'C0456962')","('Acute Undifferentiated Leukemia', 'C0280141')"
"('Respiration', 'C0035203')","('Larynx carcinoma recurrent', 'C0863183')"
"('Three', 'C0205449')","('Digestive System Hodgkin Lymphoma', 'C1333797')"
"('Call (Instruction)', 'C1947967')","('Hodgkin lymphoma, nodular sclerosis, cellular phase', 'C0334627')"
"('Due to', 'C0678226')","('Leiomyoma of Gallbladder', 'C1333745')"
"('exception - ResponseLevel', 'C1554961')","('Cancer of Urinary Tract', 'C0751571')"
"('Diabetes', 'C0011847')","('Undifferentiated Endocervical Sarcoma', 'C1519782')"
"('Occurrence Indicator', 'C4284875')","('Malignant Testicular Sertoli Cell Tumor', 'C1334626')"
"('Chemotherapy', 'C3665472')","('Malignant Testicular Sertoli Cell Tumor', 'C1334626')"
"('Form:Finding:Point in time:{Setting}:Document:{Role}', 'C4255237')","('Breast Ductal Adenoma', 'C1511307')"
"('Name (property) (qualifier value)', 'C4522128')","('Clonal Hematopoiesis of Indeterminate Potential', 'C4761612')"
"('Stem of Organ', 'C1186763')","('Clonal Hematopoiesis of Indeterminate Potential', 'C4761612')"
"('Type - attribute', 'C0332307')","('Urethral Carcinoma', 'C0700101')"
"('Coding Subtest (WAIS-IV)', 'C4050311')","('BRCA2 Syndrome', 'C1332443')"
"('Rare', 'C0522498')","('Cancer of Urinary Tract', 'C0751571')"
"('Anabolism', 'C0220781')","('Pilocytic astrocytoma of cerebellum', 'C0349620')"
"('How Often Felt Normal question', 'C4553972')","('Endometrial Small Cell Carcinoma', 'C1516858')"
"('Alternative', 'C1523987')","('BRCA2 Syndrome', 'C1332443')"
"('Cancer Registry', 'C0805443')","('Intracortical osteosarcoma', 'C1266166')"
"('All', 'C0444868')","('Recurrent Ph-Like Acute Lymphoblastic Leukemia', 'C4525406')"
"('fluid - substance', 'C1704353')","('Anterior Urethral Malignant Neoplasm', 'C0279930')"
"('Cerebral Cavernous Hemangioma', 'C1140710')","('Liver Cavernous Hemangioma', 'C0238246')"
"('Tumor Mass', 'C3273930')","('Noninfiltrating Intraductal Carcinoma', 'C0007124')"
"('Retained', 'C0333118')","('Primary Cutaneous Plasmablastic Lymphoma', 'C1709659')"
"('Autosomal recessive inheritance', 'C0441748')","('Familial Adenomatous Polyposis Associated Medulloblastoma', 'C1333598')"
"('Case (situation)', 'C0868928')","('Pancreatic Intraepithelial Neoplasia-3', 'C2987145')"
"('Corner Minus', 'C1879655')","('Blepharal carcinoma', 'C0920196')"
"('Death (finding)', 'C1306577')","('Acantholytic squamous cell carcinoma', 'C0334250')"
"('Immunotherapy', 'C0021083')","('Bladder squamous cell carcinoma stage I', 'C0855188')"
"('Orbital region', 'C0700042')","('Pathologic Stage IA Cutaneous Melanoma AJCC v8', 'C4527178')"
"('With shape', 'C0522512')","('Giant cell angiofibroma', 'C1367539')"
"('Term (lexical)', 'C1705313')","('Pancreatic Intraepithelial Neoplasia-3', 'C2987145')"
"('Include (action)', 'C2700399')","('Stage IB Pancreatic Cancer AJCC v8', 'C4521874')"
"('African American', 'C0085756')","('Localized Askin Tumor', 'C1321778')"
"('Death Adverse Event Not Associated with More Specific CTCAE Term NOS', 'C4082313')","('Precursor T-lymphoblastic lymphoma/leukemia stage III', 'C0854862')"
"('depend', 'C0725813')","('Recurrent Uveal Melanoma', 'C0278870')"
"('Point', 'C3714763')","('Human Papillomavirus-Related Carcinoma', 'C1334050')"
"('Malignant neoplasm of brain', 'C0153633')","('gliosarcoma', 'C0206726')"
"('65', 'C0450385')","('Bladder squamous cell carcinoma stage I', 'C0855188')"
"('shared attribute', 'C1522138')","('Intestinal Metaplasia of Bladder Urothelium', 'C1512907')"
"('Therapeutic procedure', 'C0087111')","('Spongiotic dermatitis', 'C0262984')"
"('Process (qualifier value)', 'C4521054')","('Testicular cancer metastatic', 'C1096715')"
"('Diagnosis', 'C0011900')","('Regional Urothelial Carcinoma of the Renal Pelvis and Ureter', 'C0280281')"
"('Type A', 'C4264487')","('Stage I Adult Non-Hodgkin Lymphoma', 'C0280114')"
"('Appearance Distress Question', 'C4084721')","('Carcinoma ex pleomorphic adenoma of parotid gland', 'C1335356')"
"('Lymphocyte', 'C0024264')","('Childhood Lymphoma', 'C1332979')"
"('Meningocele', 'C0025299')","('benign mature teratoma of pancreas', 'C2063869')"
"('mast cell', 'C0024880')","('Mastocytosis', 'C0024899')"
"('Lateral ventricle structure', 'C0152279')","('Malignant neoplasm of choroid', 'C0153630')"
"('Renal carcinoma', 'C1378703')","('Sarcomatoid Renal Cell Carcinoma', 'C1266043')"
"('To', 'C1883351')","('Human Papillomavirus-Related Carcinoma', 'C1334050')"
"('potential', 'C3245505')","('Carcinoma ex pleomorphic adenoma of parotid gland', 'C1335356')"
"('Recommendation', 'C0034866')","('FIGO Stage II Ovarian Cancer', 'C0278686')"
"('Retinoic Acid Response Element', 'C1514917')","('Airway Hemangioma', 'C1336518')"
"('Close', 'C3810854')","('Clonal Hematopoiesis of Indeterminate Potential', 'C4761612')"
"('National origin', 'C0079946')","('Adult Alveolar Soft Part Sarcoma', 'C0279544')"
"('Skin Specimen', 'C0444099')","('papillary carcinoma of penis', 'C1335322')"
"('Usual', 'C3538928')","('Recurrent Testicular Lymphoma', 'C4527330')"
"('Numbers', 'C0237753')","('Endometrial Small Cell Carcinoma', 'C1516858')"
"('Formation', 'C1522492')","('Breast Ductal Adenoma', 'C1511307')"
"('Including (qualifier)', 'C0332257')","('Regional Urothelial Carcinoma of the Renal Pelvis and Ureter', 'C0280281')"
"('Irregular', 'C0205271')","('Pathologic Stage IA Cutaneous Melanoma AJCC v8', 'C4527178')"
"('Patch - Extended Release Film', 'C1707974')","('Contact dermatitis due to alkali', 'C0263266')"
"('Case (situation)', 'C0868928')","('Placental aromatase deficiency', 'C1960540')"
"('Feel Tired question', 'C3539029')","('Methotrexate-Associated Hodgkin Lymphoma', 'C1334748')"
"('Involvement with', 'C1314939')","('Diffuse malignant mesothelioma', 'C0392400')"
"('Room of building - Study', 'C0557651')","('Acute Undifferentiated Leukemia', 'C0280141')"
"('Vagina', 'C0042232')","('Anterior Urethral Malignant Neoplasm', 'C0279930')"
"('radiotherapeutic', 'C0034619')","('Acantholytic squamous cell carcinoma', 'C0334250')"
"('Supportive assistance', 'C1521721')","('Uterine Cancer', 'C0153567')"
"('Clear', 'C2963144')","('Heavy Chain Deposition Disease', 'C1333947')"
"('Involvement with', 'C1314939')","('Female Breast Carcinoma', 'C0007104')"
"('Surgical aspects', 'C0038895')","('Intestinal Metaplasia of Bladder Urothelium', 'C1512907')"
"('Skeletal bone', 'C0262950')","('Cartilaginous exostosis', 'C0029423')"
"('burrow wound', 'C0332816')","('Adult Alveolar Soft Part Sarcoma', 'C0279544')"
"('Characteristics', 'C1521970')","('Stage I Gastric Neuroendocrine Tumor AJCC v8', 'C4525585')"
"('Abdomen', 'C0000726')","('Benign Carotid Body Paraganglioma', 'C2698359')"
"('Hemorrhage', 'C0019080')","('Stage II Carcinoma of Penis', 'C0854966')"
"('Anatomic Site', 'C1515974')","('Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation', 'C1336011')"
"('How Often Weight Loss', 'C4084776')","('Regional Urothelial Carcinoma of the Renal Pelvis and Ureter', 'C0280281')"
"('various other intestinal adsorbents in ATC', 'C3540769')","('Placental aromatase deficiency', 'C1960540')"
